M00967_181_000000000-CK5VB_1_2111_16444_3274_Otu00041,NR_113132.1,99.603,252,0,1,2,253,490,740,2.21e-133,459
M00967_193_000000000-CRJK7_1_1114_8104_7877_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_186_000000000-CPCPM_1_2105_19566_26684_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_194_000000000-CP4FK_1_2109_7450_12254_Otu00041,NR_113132.1,99.206,252,2,0,1,252,489,740,2.85e-132,455
M00967_188_000000000-CP4F4_1_2110_8085_5607_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_181_000000000-CK5VB_1_1107_14893_20309_Otu19436,NR_113132.1,95.238,252,12,0,1,252,489,740,1.35e-115,399
M00967_199_000000000-J7LFV_1_2102_10069_6711_Otu00041,NR_113132.1,98.800,250,3,0,1,250,489,738,1.71e-129,446
M00967_188_000000000-CP4F4_1_1104_29052_11545_Otu00041,NR_113132.1,98.805,251,3,0,2,252,490,740,4.76e-130,448
M00967_180_000000000-CJ3BL_1_1108_11068_8385_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_210_000000000-JBN4R_1_2104_25367_15040_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_181_000000000-CK5VB_1_2113_14092_12573_Otu00041,NR_113132.1,98.413,252,2,1,1,250,489,740,2.20e-128,442
M00967_186_000000000-CPCPM_1_2114_21841_17083_Otu03580,NR_113132.1,98.394,249,4,0,1,249,489,737,2.87e-127,438
M00967_188_000000000-CP4F4_1_1111_6418_21122_Otu00041,NR_113132.1,98.810,252,0,1,1,249,489,740,1.69e-129,446
M00967_194_000000000-CP4FK_1_1101_9914_11773_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_193_000000000-CRJK7_1_1108_18410_28889_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_194_000000000-CP4FK_1_2105_17382_2476_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_192_000000000-CRG28_1_2106_13633_10002_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_189_000000000-CPF9G_1_2104_9833_6832_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_181_000000000-CK5VB_1_2110_16177_5065_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_210_000000000-JBN4R_1_2105_12868_14617_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_210_000000000-JBN4R_1_1105_10894_14266_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_193_000000000-CRJK7_1_1112_28865_17784_Otu00041,NR_113132.1,99.603,252,1,0,1,252,489,740,6.12e-134,460
M00967_186_000000000-CPCPM_1_2113_8477_5274_Otu00041,NR_113132.1,98.413,252,3,1,1,251,489,740,2.21e-128,442
M00967_186_000000000-CPCPM_1_1107_27174_7453_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_193_000000000-CRJK7_1_1107_23001_10816_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_181_000000000-CK5VB_1_1112_16554_7844_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_191_000000000-CT9GN_1_1110_11034_8605_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_181_000000000-CK5VB_1_2112_17620_2824_Otu00041,NR_113132.1,100.000,248,0,0,1,248,489,736,2.20e-133,459
M00967_186_000000000-CPCPM_1_2110_9136_15228_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_194_000000000-CP4FK_1_2112_10958_16809_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_186_000000000-CPCPM_1_2113_19509_5302_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_186_000000000-CPCPM_1_1109_20774_19661_Otu00041,NR_113132.1,99.209,253,1,1,1,253,489,740,2.86e-132,455
M00967_210_000000000-JBN4R_1_2114_24444_8128_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_192_000000000-CRG28_1_1110_13216_16074_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_181_000000000-CK5VB_1_2103_22995_24413_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_192_000000000-CRG28_1_2108_16528_3168_Otu00041,NR_113132.1,99.602,251,1,0,1,251,489,739,2.20e-133,459
M00967_188_000000000-CP4F4_1_2106_14714_11489_Otu11045,NR_113132.1,96.825,252,8,0,1,252,489,740,2.89e-122,422
M00967_191_000000000-CT9GN_1_2114_6422_12405_Otu00041,NR_113132.1,99.200,250,2,0,3,252,491,740,3.68e-131,451
M00967_193_000000000-CRJK7_1_1109_20304_9979_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_191_000000000-CT9GN_1_1112_14878_3649_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_194_000000000-CP4FK_1_1114_13180_3455_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_193_000000000-CRJK7_1_1104_8866_20241_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_191_000000000-CT9GN_1_1103_14603_20107_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_192_000000000-CRG28_1_1102_15091_7136_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_210_000000000-JBN4R_1_1111_13377_12875_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_180_000000000-CJ3BL_1_2107_13382_11803_Otu00041,NR_113132.1,99.603,252,1,0,1,252,489,740,6.12e-134,460
M00967_193_000000000-CRJK7_1_1112_19564_11635_Otu00041,NR_113132.1,99.603,252,1,0,1,252,489,740,6.12e-134,460
M00967_191_000000000-CT9GN_1_1110_7084_25795_Otu03580,NR_113132.1,98.394,249,4,0,1,249,489,737,2.87e-127,438
M00967_191_000000000-CT9GN_1_1109_13379_18416_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_180_000000000-CJ3BL_1_1101_14274_5881_Otu00041,NR_113132.1,99.206,252,2,0,1,252,489,740,2.85e-132,455
M00967_183_000000000-CK5H8_1_1102_3420_19665_Otu03207,NR_113132.1,98.016,252,5,0,1,252,489,740,2.87e-127,438
M00967_192_000000000-CRG28_1_2103_19391_23069_Otu00041,NR_113132.1,99.603,252,1,0,1,252,489,740,6.12e-134,460
M00967_186_000000000-CPCPM_1_1108_17387_16438_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_210_000000000-JBN4R_1_2114_9386_6501_Otu03410,NR_113132.1,96.825,252,8,0,1,252,489,740,2.89e-122,422
M00967_191_000000000-CT9GN_1_1101_4490_23011_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_189_000000000-CPF9G_1_2107_29128_16111_Otu03869,NR_113132.1,96.429,252,9,0,1,252,489,740,1.34e-120,416
M00967_192_000000000-CRG28_1_1102_9119_25329_Otu00041,NR_113132.1,99.603,252,1,0,1,252,489,740,6.12e-134,460
M00967_195_000000000-CYFC4_1_1109_18865_26420_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_189_000000000-CPF9G_1_2109_16953_27202_Otu00041,NR_113132.1,98.810,252,2,1,1,251,489,740,4.74e-130,448
M00967_194_000000000-CP4FK_1_1112_8639_19528_Otu01187,NR_113132.1,97.619,252,6,0,1,252,489,740,1.33e-125,433
M00967_193_000000000-CRJK7_1_2110_16628_23274_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_189_000000000-CPF9G_1_1110_17432_4711_Otu00041,NR_113132.1,98.810,252,2,1,1,251,489,740,4.74e-130,448
M00967_192_000000000-CRG28_1_1104_26250_22455_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_181_000000000-CK5VB_1_2107_10903_17313_Otu00041,NR_113132.1,99.603,252,1,0,1,252,489,740,6.12e-134,460
M00967_192_000000000-CRG28_1_1113_13237_26454_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_193_000000000-CRJK7_1_2109_24437_6835_Otu00041,NR_113132.1,99.203,251,2,0,1,251,489,739,1.02e-131,453
M00967_194_000000000-CP4FK_1_2101_17891_15301_Otu00041,NR_113132.1,99.603,252,1,0,1,252,489,740,6.12e-134,460
M00967_193_000000000-CRJK7_1_1107_6550_5456_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_191_000000000-CT9GN_1_1114_8696_13781_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_199_000000000-J7LFV_1_1111_5934_6060_Otu00041,NR_113132.1,99.200,250,2,0,3,252,491,740,3.68e-131,451
M00967_180_000000000-CJ3BL_1_1109_14669_24189_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_192_000000000-CRG28_1_2104_10552_4130_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_192_000000000-CRG28_1_1107_26158_14974_Otu00041,NR_113132.1,99.603,252,1,0,1,252,489,740,6.12e-134,460
M00967_181_000000000-CK5VB_1_1103_7781_19055_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_191_000000000-CT9GN_1_1112_9220_17578_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_191_000000000-CT9GN_1_1103_6173_5789_Otu00795,NR_113132.1,93.676,253,14,2,1,252,489,740,6.34e-109,377
M00967_193_000000000-CRJK7_1_2101_3375_11153_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_210_000000000-JBN4R_1_1103_18052_7074_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_181_000000000-CK5VB_1_1113_12739_2543_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_189_000000000-CPF9G_1_2108_18716_20082_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_189_000000000-CPF9G_1_1103_20040_22419_Otu03073,NR_113132.1,97.619,252,6,0,1,252,489,740,1.33e-125,433
M00967_192_000000000-CRG28_1_1114_13543_3349_Otu00041,NR_113132.1,98.810,252,2,1,1,251,489,740,4.74e-130,448
M00967_192_000000000-CRG28_1_1102_19457_16486_Otu00041,NR_113132.1,99.206,252,2,0,1,252,489,740,2.85e-132,455
M00967_186_000000000-CPCPM_1_1103_3360_16532_Otu10862,NR_113132.1,97.619,252,6,0,1,252,489,740,1.33e-125,433
M00967_194_000000000-CP4FK_1_2103_11339_21726_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_186_000000000-CPCPM_1_1103_28697_11519_Otu17999,NR_113132.1,95.816,239,10,0,14,252,502,740,1.05e-111,387
M00967_194_000000000-CP4FK_1_1103_12222_15466_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_189_000000000-CPF9G_1_2107_10491_5818_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_193_000000000-CRJK7_1_1114_7066_14974_Otu00041,NR_113132.1,98.810,252,1,1,1,250,489,740,4.72e-130,448
M00967_210_000000000-JBN4R_1_2112_15794_9541_Otu00041,NR_113132.1,99.203,251,2,0,1,251,489,739,1.02e-131,453
M00967_180_000000000-CJ3BL_1_1109_4252_8790_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_180_000000000-CJ3BL_1_1111_14217_28038_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_189_000000000-CPF9G_1_1103_17871_9616_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_210_000000000-JBN4R_1_1109_20105_8643_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_189_000000000-CPF9G_1_1106_21606_14058_Otu06826,NR_113132.1,98.024,253,3,2,1,252,489,740,2.87e-127,438
M00967_191_000000000-CT9GN_1_1110_25123_10067_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_192_000000000-CRG28_1_2104_12890_24069_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_193_000000000-CRJK7_1_1110_7397_17539_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_186_000000000-CPCPM_1_2112_15345_13985_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_194_000000000-CP4FK_1_1113_11981_10489_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_194_000000000-CP4FK_1_2101_15647_23729_Otu00041,NR_113132.1,99.203,251,2,0,2,252,490,740,1.02e-131,453
M00967_186_000000000-CPCPM_1_1101_4356_8733_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_210_000000000-JBN4R_1_2109_11792_27640_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_186_000000000-CPCPM_1_2105_10109_11838_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_188_000000000-CP4F4_1_2101_7846_15786_Otu00041,NR_113132.1,99.603,252,1,0,1,252,489,740,6.12e-134,460
M00967_189_000000000-CPF9G_1_1101_12143_26660_Otu03073,NR_113132.1,97.619,252,6,0,1,252,489,740,1.33e-125,433
M00967_181_000000000-CK5VB_1_2110_27556_15246_Otu00041,NR_113132.1,99.603,252,1,0,1,252,489,740,6.12e-134,460
M00967_192_000000000-CRG28_1_1112_7203_19257_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_193_000000000-CRJK7_1_1108_10854_17424_Otu00041,NR_113132.1,98.810,252,1,1,1,250,489,740,4.72e-130,448
M00967_186_000000000-CPCPM_1_2113_24200_17264_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_189_000000000-CPF9G_1_1114_6336_6092_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_189_000000000-CPF9G_1_1114_6323_6104_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_192_000000000-CRG28_1_1111_20693_24560_Otu00041,NR_113132.1,99.197,249,2,0,1,249,489,737,1.32e-130,449
M00967_188_000000000-CP4F4_1_1110_5334_8469_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_186_000000000-CPCPM_1_2112_14836_10699_Otu00795,NR_113132.1,94.071,253,13,2,1,252,489,740,1.36e-110,383
M00967_186_000000000-CPCPM_1_1102_10329_14153_Otu03410,NR_113132.1,98.016,252,5,0,1,252,489,740,2.87e-127,438
M00967_189_000000000-CPF9G_1_1114_20237_22898_Otu00041,NR_113132.1,98.810,252,1,1,1,250,489,740,4.72e-130,448
M00967_193_000000000-CRJK7_1_1112_12594_17943_Otu00041,NR_113132.1,98.810,252,2,1,1,251,489,740,4.74e-130,448
M00967_192_000000000-CRG28_1_1104_4888_7071_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_192_000000000-CRG28_1_1110_13540_10995_Otu10938,NR_113132.1,95.635,252,11,0,1,252,489,740,2.91e-117,405
M00967_210_000000000-JBN4R_1_1107_20436_19104_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_186_000000000-CPCPM_1_1111_11743_9261_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_193_000000000-CRJK7_1_2104_21796_17606_Otu00041,NR_113132.1,99.206,252,2,0,1,252,489,740,2.85e-132,455
M00967_192_000000000-CRG28_1_2109_19359_16752_Otu03410,NR_113132.1,98.016,252,5,0,1,252,489,740,2.87e-127,438
M00967_194_000000000-CP4FK_1_2109_24941_19942_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_194_000000000-CP4FK_1_2108_27172_16984_Otu00041,NR_113132.1,99.203,251,2,0,2,252,490,740,1.02e-131,453
M00967_195_000000000-CYFC4_1_1102_5247_15089_Otu03869,NR_113132.1,98.016,252,4,1,1,251,489,740,1.03e-126,436
M00967_210_000000000-JBN4R_1_2104_4720_15759_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_193_000000000-CRJK7_1_1114_5387_17694_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_188_000000000-CP4F4_1_1107_8079_9191_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_193_000000000-CRJK7_1_1106_23700_13283_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_192_000000000-CRG28_1_2102_14648_7101_Otu00041,NR_113132.1,98.413,252,4,0,1,252,489,740,6.16e-129,444
M00967_180_000000000-CJ3BL_1_2109_22005_27277_Otu00041,NR_113132.1,98.814,253,2,1,1,253,489,740,1.33e-130,449
M00967_192_000000000-CRG28_1_2101_19622_24514_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_192_000000000-CRG28_1_1114_3255_14673_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_189_000000000-CPF9G_1_1106_16319_8824_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_183_000000000-CK5H8_1_1104_17503_17656_Otu00041,NR_113132.1,99.603,252,1,0,1,252,489,740,6.12e-134,460
M00967_181_000000000-CK5VB_1_2109_19437_15819_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_192_000000000-CRG28_1_2101_6476_11173_Otu04793,NR_113132.1,97.222,252,7,0,1,252,489,740,6.21e-124,427
M00967_186_000000000-CPCPM_1_2111_19384_19685_Otu03869,NR_113132.1,96.429,252,9,0,1,252,489,740,1.34e-120,416
M00967_194_000000000-CP4FK_1_1108_15727_24590_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
M00967_191_000000000-CT9GN_1_1105_26129_14484_Otu00795,NR_113132.1,94.071,253,13,2,1,252,489,740,1.36e-110,383
M00967_181_000000000-CK5VB_1_2110_8828_14764_Otu00041,NR_113132.1,98.810,252,3,0,1,252,489,740,1.32e-130,449
